Tagfeed,Phyllida,Fred,200750.89,2016-12-18,Closed
Blogpad,Falkner,Jason,313896.44,2017-09-20,Initial
Tekfly,Krysta,Paul,44300.31,2017-10-03,Closed
Linklinks,Jessalyn,Kelly,179784.79,2017-02-10,Churn
Linklinks,Bondie,Jason,112490.59,2017-10-14,Pending
Gabcube,Eleni,Lara,245027.68,2017-08-25,Completed
Topiclounge,Mallorie,Lara,98074.34,2016-12-23,Closed
Mymm,Bonnee,Lara,462019.76,2017-06-29,Churn
Skyba,Vassili,Paul,410435.28,2017-02-03,Completed
Meevee,Dennie,Alexander,309557.99,2017-06-02,Completed
Jaxworks,Gladi,Paul,129041.43,2017-09-03,Pending
Viva,Dall,Jason,217201.08,2016-11-16,Closed
Wordtune,Izabel,Fred,338406.60,2016-11-21,Churn
Kwinu,Berton,Alexander,494931.08,2016-12-27,Churn
Quire,Jodee,Paul,188426.94,2017-02-07,Completed
Flashdog,Aviva,Paul,355512.84,2016-12-02,Pending
Skyvu,Briano,Kelly,390512.29,2017-07-06,Completed
Yakitri,Alic,Alexander,288855.74,2016-12-15,Initial
Wikizz,Chariot,Alexander,213719.98,2017-08-08,Completed
Meembee,Marillin,Lara,312385.91,2017-04-06,Completed
Tazz,Trixy,Jason,444955.70,2017-01-13,Pending
Riffpath,Annabell,Lara,353465.90,2017-04-11,Pending
Digitube,Sherie,Fred,447901.11,2017-09-11,Pending
Skyndu,Veda,Kelly,328192.83,2016-11-04,Pending
Devcast,Hunfredo,Paul,156466.16,2016-11-25,Pending
Oyonder,Sherman,Alexander,196768.54,2017-05-23,Completed
Riffpedia,Branden,Lara,32707.25,2016-10-22,Initial
Janyx,Spike,Fred,292481.94,2016-12-29,Churn
Janyx,Missie,Fred,91564.50,2016-11-02,Pending
Quimba,Rosy,Jason,269715.66,2017-02-15,Initial
Flipbug,Jammie,Fred,399254.33,2017-03-13,Pending
Zoonder,Pearline,Kelly,93872.66,2017-05-25,Closed
Edgewire,Alfreda,Paul,51791.18,2017-10-16,Pending
Thoughtstorm,Meriel,Alexander,234544.68,2017-02-02,Initial
Edgewire,Imogen,Paul,407203.51,2016-12-16,Initial
Rhyzio,Harwell,Kelly,242939.20,2017-04-12,Pending
Jayo,Saxon,Lara,85305.87,2017-06-23,Pending
Twitterworks,Ardyce,Paul,189215.73,2016-12-20,Completed
Meeveo,Faber,Alexander,93627.96,2017-03-10,Closed
Youspan,Lolly,Fred,260074.48,2017-01-23,Churn
Dynazzy,Gerald,Paul,476591.49,2016-12-25,Churn
Mycat,Samuele,Kelly,81335.82,2017-02-28,Closed
Dynava,Devlin,Paul,65426.91,2016-11-08,Closed
Brightbean,Harald,Paul,148605.53,2016-11-16,Closed
Skimia,Hollyanne,Alexander,261154.75,2017-09-16,Initial
Photojam,Durward,Alexander,441073.89,2017-08-17,Closed
Mita,Rhona,Alexander,161968.96,2017-08-25,Churn
Bubblemix,Silvain,Fred,277829.44,2016-12-19,Initial
Wikibox,Orazio,Jason,483820.48,2016-11-14,Pending
Meejo,Kalindi,Kelly,119422.80,2017-09-03,Initial
Quimba,Onida,Jason,72147.97,2016-12-15,Initial
Avaveo,Allsun,Fred,89208.09,2017-07-27,Pending
Wikizz,Conny,Jason,497368.12,2017-04-30,Churn
Browsedrive,Mason,Kelly,147261.90,2017-04-12,Completed
Twimm,Meryl,Fred,296306.41,2017-05-15,Pending
Yakitri,Jarad,Kelly,63098.42,2017-07-25,Closed
Feedspan,Arie,Kelly,263403.06,2017-08-23,Churn
Dazzlesphere,Lucias,Alexander,454245.04,2016-10-23,Initial
Linkbuzz,Laina,Lara,149850.36,2017-07-03,Completed
Meejo,Barrett,Lara,18410.03,2017-04-10,Initial
Kwinu,Alleyn,Alexander,291616.15,2017-05-01,Initial
Wikivu,Drake,Kelly,122736.94,2017-08-15,Initial
Zoomcast,Junina,Fred,300218.27,2017-03-09,Initial
Skipfire,Lemar,Fred,415830.80,2017-05-04,Closed
Cogilith,Eden,Fred,204538.91,2017-02-16,Completed
Realcube,Nicko,Paul,115653.38,2017-04-22,Closed
Kamba,Carin,Lara,197452.34,2017-08-03,Completed
Rhynyx,Wolfie,Alexander,447786.53,2016-12-28,Pending
Jaxnation,Rakel,Lara,241276.30,2017-05-08,Completed
Ntags,Duke,Paul,285829.29,2017-01-29,Closed
Mynte,Cory,Paul,161130.39,2016-11-03,Completed
Tagcat,Goober,Jason,393707.21,2016-11-08,Churn
Pixonyx,Simonne,Paul,477313.35,2017-10-01,Pending
Devbug,Elwyn,Kelly,137677.01,2017-06-11,Initial
Zoozzy,Giffie,Alexander,495484.39,2016-12-13,Completed
Devbug,Charil,Fred,274951.40,2017-02-04,Completed
Vinder,Caroline,Kelly,363635.88,2017-06-01,Pending
Vinder,Louisa,Lara,136022.90,2016-11-03,Churn
Oodoo,Kathy,Lara,315198.90,2017-03-31,Completed
Ntag,Imogene,Jason,45274.16,2017-03-29,Pending
Dabshots,Therese,Jason,479684.69,2017-03-10,Pending
Photospace,Paddy,Kelly,373556.29,2017-05-15,Initial
Quatz,Arlen,Fred,64667.25,2016-11-21,Pending
Mynte,Evyn,Lara,38504.23,2017-05-12,Closed
Mydo,Daniela,Fred,81506.52,2017-06-11,Initial
Reallinks,Liane,Paul,239272.92,2017-02-25,Initial
Brainlounge,Kylen,Lara,215440.14,2017-04-20,Churn
Einti,Genovera,Alexander,25498.98,2017-08-15,Pending
Kamba,Mia,Lara,327115.37,2017-07-17,Closed
Yozio,Sol,Paul,62539.96,2016-12-31,Initial
Jabbercube,Bryant,Paul,243464.46,2017-02-14,Initial
Roodel,Shamus,Alexander,289282.89,2016-12-31,Initial
Feedfire,Karyn,Alexander,204267.00,2017-06-01,Churn
Voonte,Ernie,Fred,115039.72,2017-09-17,Churn
Yacero,Tamera,Paul,220068.61,2016-11-16,Initial
Meemm,Boot,Lara,54874.20,2017-01-16,Completed
Twitterbridge,Leigha,Lara,415058.74,2016-12-04,Churn
Tekfly,Chev,Fred,477948.36,2017-06-17,Completed
